mmsi,vessel_code,vessel_name,imo,call_sign,l,w,draft,cargo,vessel_group
338125742,1019,ISAILBOAT,,,,,,,pleasure
338125953,1019,PANACEA,,,,18.5300006866455,,,pleasure
338125969,1019,PUFFIN,,,,11.1599998474121,,,pleasure
338126043,1019,QUIT-N-TIME,,,,10.0,,,pleasure
338126374,1019,MARIS,,,,7.619999885559079,,,pleasure
338126908,1019,MELTEMI,,,,7.92000007629395,,,pleasure
338127062,1019,ANEMONE,,,,12.9499998092651,,,pleasure
338127175,1019,KROWS NEST,,,,13.720000267028801,,,pleasure
338127204,1019,CORDIA,,,,,,,pleasure
338127814,1019,LANIKAI,,,,21.760000228881804,,,pleasure
338128294,1019,AGAVE,,,,11.369999885559098,,,pleasure
338129063,1019,TURBO CAMPER,,,,,,,pleasure
338129517,1019,DOLCI SOGNI,,,,11.3100004196167,,,pleasure
338129859,1019,DIVERS INN,,,,9.14000034332275,,,pleasure
338130349,1019,STOW AWAY,,,,10.0500001907349,,,pleasure
338130665,1019,BOOYAA,,,,17.1900005340576,,,pleasure
338131469,1019,ALASKAN SEA-DUCTION,,,,14.630000114440902,,,pleasure
338131673,1019,EYE SEA FOREVER,,,,12.5,,,pleasure
338131734,1019,BELL DANDY,,,,,,,pleasure
338131743,1019,KALLISTO,,,,11.8299999237061,,,pleasure
338131853,1019,PARAGON,,,,14.4200000762939,,,pleasure
338132122,1019,ANDIAMO,,,,13.6599998474121,,,pleasure
338132225,1019,MISS DIANE,,,,,,,pleasure
338132257,1019,BAH HUMBUG,,,,20.729999542236303,,,pleasure
338133213,1019,SHOT 8,,,,12.890000343322802,4.5,,pleasure
338133443,1019,ADVENTURE,,,,18.1399993896484,,,pleasure
338133472,1019,INDIGO,,,,12.369999885559098,,,pleasure
338133868,1019,TICKET II,,,,17.770000457763697,,,pleasure
338134096,1019,MAJESTIC LADY,,,,14.4200000762939,,,pleasure
338134272,1019,INSATIABLE,,,,18.590000152587898,,,pleasure
338134471,1019,BRIAR PATCH,,,,11.279999732971199,,,pleasure
338134551,1019,TWO FUN,,,,12.279999732971199,,,pleasure
338134796,1019,EVENTIDE,,,,15.2399997711182,,,pleasure
338134938,1019,ISOLA,,,,16.1499996185303,,,pleasure
338135072,1019,NIPPINTUK,,,,18.8999996185303,,,pleasure
338135376,1019,BRANWYN,,,,18.4400005340576,,,pleasure
338135512,1019,NOTRE TEMPS,,,,,,,pleasure
338135861,1019,SUNRISE,,,,10.970000267028801,,,pleasure
338135872,1019,IMAGINE,,,,11.0600004196167,,,pleasure
338136037,1019,BELLA BARCA,,,,13.1999998092651,,,pleasure
338136153,1019,FISH-A-BULL,,,,,,,pleasure
338136353,1019,ROCKING M,,,,7.71000003814697,,,pleasure
338136955,1019,VOYAGER II,,,,13.1700000762939,,,pleasure
338137129,1019,CURIOSITY,,,,9.88000011444092,,,pleasure
338137476,1019,MOONDANCE,,,,12.3400001525879,,,pleasure
338137555,1019,TIME OUT OF TIME,,,,13.529999732971199,,,pleasure
338138054,1019,HALLIDAY,,,,16.6100006103516,,,pleasure
338138291,1019,SOLANA,,,,10.489999771118198,,,pleasure
338138391,1019,KOLOKEA,,,,17.6800003051758,,,pleasure
338138841,1019,UNBROKEN WINGS,,,,12.9200000762939,,,pleasure
338139693,1019,WAVELENGTH,,,,14.4200000762939,,,pleasure
338139721,1019,TREX,,,,12.25,,,pleasure
338139724,1019,SUNSAIL 1005,,,,12.25,,,pleasure
338139975,1019,KLETTITAT,,,,13.470000267028801,,,pleasure
338140807,1019,KATAMY,,,,14.359999656677198,,,pleasure
338140828,1019,TEMPORARY ASSIGNMENT,,,,12.7399997711182,,,pleasure
338140949,1019,STILL CAREFREE,,,,13.789999961853,,,pleasure
338141061,1019,PEGASUS,,,,22.3700008392334,,,pleasure
338141087,1019,GRAND MADISON II,,,,12.8000001907349,,,pleasure
338141496,1019,ZINGARA,,,,14.020000457763699,4.699999809265139,,pleasure
338141808,1019,FISHING LUHRS,,,,11.279999732971199,,,pleasure
338142085,1019,ROXANNE,,,,12.5600004196167,,,pleasure
338142177,1019,PLANE 2 SEA II,,,,13.4099998474121,,,pleasure
338142596,1019,SAVANNAH,,,,12.1000003814697,,,pleasure
338142866,1019,JUBILEE,,,,13.8999996185303,,,pleasure
338143278,1019,OSPREY,,,,15.2399997711182,,,pleasure
338143407,1019,ALA MOANA,,,,9.53999996185303,,,pleasure
338143441,1019,RACER X,,,,10.520000457763699,,,pleasure
338143792,1019,SWAN,,,,17.25,,,pleasure
338143836,1019,MERIDIAN,,,,17.6200008392334,,,pleasure
338144032,1019,PAIGE MARIE,,,,18.1100006103516,,,pleasure
338144039,1019,BONNIE JEAN,,,,12.7399997711182,,,pleasure
338144818,1019,JEAN MARIE,,,,14.390000343322802,,,pleasure
338144829,1019,INSTIGATOR,,,,13.4099998474121,,,pleasure
338144927,1019,STELLA MARIS,,,,11.1599998474121,,,pleasure
338145042,1019,SUNSHINE,,,,11.9200000762939,,,pleasure
338145417,1019,ANABEL,,,,10.1199998855591,,,pleasure
338145515,1019,CONSTELLATION,,,,12.4099998474121,,,pleasure
338145534,1019,VALEROSO,,,,,,,pleasure
338145665,1019,TOMKAT,,,,15.119999885559098,,,pleasure
338145724,1019,PERSISTENCE,,,,21.2399997711182,,,pleasure
338145756,1019,ESCAPE,,,,14.020000457763699,,,pleasure
338145991,1019,MOONSTRUCK,,,,11.640000343322802,,,pleasure
338146249,1019,LIBERTY ROSE,,,,13.9300003051758,4.40000009536743,,pleasure
338146454,1019,EL PESCADOR,,,,11.0600004196167,,,pleasure
338146627,1019,LAST CALL,,,,18.1399993896484,,,pleasure
338146981,1019,COOL CHANGE,,,,11.4899997711182,,,pleasure
338147266,1019,SEA TRIAL,,,,15.479999542236301,,,pleasure
338147702,1019,HOKULANI,,,,12.220000267028801,,,pleasure
338147965,1019,GATITA,,,,14.6000003814697,,,pleasure
338148035,1019,STELLA,,,,10.4499998092651,,,pleasure
338148368,1019,BEEN THERE,,,,8.84000015258789,,,pleasure
338148794,1019,SUNSHINE DAYDREAM,,,,12.369999885559098,,,pleasure
338149219,1019,AEOLUS,,,,9.85000038146973,,,pleasure
338149843,1019,LEGACY,,,,15.8500003814697,,,pleasure
338149846,1019,BOGEY II,,,,13.2600002288818,,,pleasure
338151046,1019,OCEAN ALEXANDRA,,,,18.0100002288818,,,pleasure
338153238,1019,ISLAND SUNSET,,,,,,,pleasure
338153303,1019,D-B II,,,,,,,pleasure
338155612,1019,ANNA CHRISTINE,,,,12.5600004196167,,,pleasure
338155784,1019,ADONCIA,,,,11.8000001907349,,,pleasure
338155818,1019,ALPHA PUPPY,,,,10.6700000762939,,,pleasure
338155902,1019,TALISMAN,,,,9.75,,,pleasure
338155951,1019,ECLECTIC LADY,,,,20.1200008392334,,,pleasure
338156176,1019,BLUE MOON,,,,16.25,,,pleasure
338156266,1019,DONKEY JACK,,,,10.520000457763699,,,pleasure
338156352,1019,BLACK PEARL,,,,9.079999923706051,,,pleasure
338156728,1019,GOT D FEVER,,,,14.3299999237061,,,pleasure
338156983,1019,JAKE-CHARLIE,,,,8.52999973297119,,,pleasure
338157046,1019,SEA YA,,,,10.0600004196167,,,pleasure
338157774,1019,FALCON DE MAR,,,,14.720000267028801,,,pleasure
338157873,1019,KIND OF BLUE,,,,12.5600004196167,,,pleasure
338159431,1019,IPANEMA,,,,12.369999885559098,,,pleasure
338159521,1019,EAGLE SPIRIT,,,,19.5100002288818,,,pleasure
338159532,1019,WRIGHT NOW,,,,10.520000457763699,,,pleasure
338159978,1019,TUNA CAN,,,,5.880000114440921,,,pleasure
338160407,1019,MISS PAL,,,,16.1499996185303,,,pleasure
338161106,1019,SEAJAY TOO,,,,17.3099994659424,,,pleasure
338161384,1019,JOKA,,,,8.60000038146973,,,pleasure
338161833,1019,SPECTACULAR BID,,,,17.5300006866455,,,pleasure
338161991,1019,MOONSHADOW,,,,16.7900009155273,,,pleasure
338162023,1019,OCEAN FRIEND,,,,14.75,,,pleasure
338162198,1019,KALONI,,,,13.720000267028801,,,pleasure
338162252,1019,AMELIE,,,,10.970000267028801,,,pleasure
338162281,1019,SYMMETRY,,,,11.130000114440902,,,pleasure
338162517,1019,OCEAN'S 11,,,,18.229999542236303,,,pleasure
338162565,1019,BLUE FIN II,,,,9.53999996185303,,,pleasure
338162692,1019,BLUE HERON,,,,18.8099994659424,,,pleasure
338162837,1019,LOON-A-SEA,,,,16.7600002288818,,,pleasure
338163122,1019,FLY 'N FISH,,,,9.39000034332275,,,pleasure
338163155,1019,FUGA,,,,10.520000457763699,,,pleasure
338163208,1019,GRAND FINALE,,,,13.1700000762939,4.30000019073486,,pleasure
338163312,1019,WILLOUGHBY,,,,9.97000026702881,,,pleasure
338163389,1019,AURORA,,,,7.800000190734861,,,pleasure
338163783,1019,CLOUD 9,,,,13.380000114440902,,,pleasure
338163967,1019,KAI IV,,,,9.14000034332275,,,pleasure
338163993,1019,KIPU KAI,,,,8.28999996185303,,,pleasure
338164071,1019,SPEAKEASY,,,,12.5,,,pleasure
338164155,1019,MAVITOR,,,,14.4200000762939,,,pleasure
338164298,1019,TERESA D,,,,,,,pleasure
338164327,1019,SEASTAR,,,,8.52999973297119,,,pleasure
338164347,1019,TAMMY J,,,,15.2399997711182,,,pleasure
338164387,1019,COVER GIRL,,,,11.1899995803833,,,pleasure
338164527,1019,GRACEFUL EXIT,,,,7.380000114440921,,,pleasure
338164846,1019,SANCTUARY,,,,16.6399993896484,,,pleasure
338165307,1019,KENNY G,,,,,,,pleasure
338165335,1019,INCONCEIVABLE,,,,,,,pleasure
338165622,1019,HARPOON,,,,11.8000001907349,,,pleasure
338166003,1019,DIVERSION,,,,10.8199996948242,,,pleasure
338166007,1019,SCAMP,,,,10.1800003051758,,,pleasure
338166152,1019,CRYSTAL SWAN,,,,12.3400001525879,,,pleasure
338166565,1019,ROGUE,,,,12.8000001907349,,,pleasure
338166658,1019,GOOD CALL,,,,12.4099998474121,,,pleasure
338166751,1019,SNUG TUG,,,,9.65999984741211,,,pleasure
338166816,1019,BLOWN AWAY II,,,,11.279999732971199,,,pleasure
338167019,1019,BERINY,,,,16.1499996185303,,,pleasure
338167022,1019,REST ASSURED,,,,9.02000045776367,,,pleasure
338167102,1019,TWO TRUTHS,,,,,,,pleasure
338167405,1019,BEAR,,,,8.63000011444092,,,pleasure
338167473,1019,SEA BUSTER,,,,9.75,,,pleasure
338167545,1019,STARFIRE,,,,10.970000267028801,,,pleasure
338167753,1019,CLEAN LIVIN',,,,10.6099996566772,,,pleasure
338167781,1019,FOUR REEL,,,,9.14000034332275,,,pleasure
338167897,1019,MAKAI,,,,19.8099994659424,,,pleasure
338168194,1019,BRIGHT STAR,,,,16.4300003051758,,,pleasure
338168478,1019,SALISH ROVER,,,,13.1999998092651,,,pleasure
338168848,1019,KICK'N BACK,,,,,,,pleasure
338168865,1019,GYPSY LADY,,,,10.1499996185303,,,pleasure
338168922,1019,BRIGHT HOUR,,,,12.4099998474121,,,pleasure
338169297,1019,RAGSY,,,,13.3500003814697,,,pleasure
338169664,1019,RAE LYNN,,,,17.6800003051758,,,pleasure
338170012,1019,OFF LINE,,,,11.4899997711182,,,pleasure
338170338,1019,ASTRA,,,,,,,pleasure
338170488,1019,FOR MYE MORO,,,,10.6700000762939,,,pleasure
338171328,1019,THE GALEN DIANA,,,,14.720000267028801,,,pleasure
338171333,1019,MY DEERE,,,,19.5100002288818,5.199999809265139,,pleasure
338171348,1019,CABRILLO,,,,9.75,,,pleasure
338171419,1019,TAXCRAFT,,,,14.4200000762939,,,pleasure
338171479,1019,JUSTATUG,,,,12.5,,,pleasure
338171524,1019,JOBSITE,,,,19.9300003051758,,,pleasure
338171994,1019,SALISH LADY,,,,14.0500001907349,,,pleasure
338172397,1019,CHRISTINE LYNN,,,,12.130000114440902,,,pleasure
338173269,1019,FINN SEEKER,,,,14.4200000762939,,,pleasure
338173414,1019,KATHERINE S,,,,,,,pleasure
338173665,1019,ONE UNIT,,,,12.1599998474121,,,pleasure
338173796,1019,LANDS END,,,,16.6100006103516,,,pleasure
338173854,1019,SYSTOLE,,,,16.9500007629395,,,pleasure
338173948,1019,ELLGI,,,,12.6800003051758,,,pleasure
338174203,1019,REBEL,,,,19.4500007629395,,,pleasure
338174273,1019,SWEET TREAT,,,,12.890000343322802,,,pleasure
338174846,1019,AURORA,,,,13.1999998092651,,,pleasure
338174954,1019,GOOD QUESTION,,,,11.5799999237061,,,pleasure
338175224,1019,LIQUID ASSETS,,,,12.039999961853,,,pleasure
338175865,1019,PORTOFINO,,,,12.1899995803833,,,pleasure
338176049,1019,INDEPENDENCE,,,,19.5699996948242,,,pleasure
338176324,1019,TIGHT RIV,,,,14.229999542236301,,,pleasure
338176379,1019,TRILOGY,,,,11.520000457763699,,,pleasure
338176597,1019,ANGUS,,,,12.890000343322802,,,pleasure
338177068,1019,BAD DOG,,,,11.130000114440902,,,pleasure
338177881,1019,DOGHOUSE,,,,,,,pleasure
338178431,1019,FUTURA,,,,10.1499996185303,,,pleasure
338179247,1019,LETT GO,,,,11.729999542236301,,,pleasure
338179477,1019,LAUREN SEA,,,,,,,pleasure
338179507,1019,MORNING MIST,,,,14.4200000762939,,,pleasure
338180022,1019,MI AMOR,,,,17.9500007629395,,,pleasure
338180414,1019,KATAR,,,,13.9899997711182,,,pleasure
338180546,1019,PAU HANA,,,,9.75,,,pleasure
338180647,1019,ENGEL'S FOLLY II,,,,,,,pleasure
338180686,1019,AQUAMARINE,,,,10.6400003433228,,,pleasure
338180703,1019,CORPS OF DISCOVERY,,,,9.60000038146973,,,pleasure
338181063,1019,SUPERNOVA,,,,17.3099994659424,,,pleasure
338181286,1019,DREAMER,,,,12.1000003814697,,,pleasure
338181705,1019,MI ALMA,,,,15.2399997711182,,,pleasure
338181746,1019,BLUE MOON,,,,10.970000267028801,,,pleasure
338181882,1019,SONG OF THE SEA,,,,23.5900001525879,5.800000190734861,,pleasure
338181913,1019,AVE DE PASO,,,,16.3099994659424,,,pleasure
338182605,1019,PERFECT BALANCE,,,,14.4200000762939,,,pleasure
338182705,1019,CONTANGO,,,,11.369999885559098,,,pleasure
338182815,1019,HMS RELIANCE,,,,19.8099994659424,,,pleasure
338182996,1019,SALISH SPIRIT,,,,,,,pleasure
338183055,1019,HOME RUN,,,,14.630000114440902,,,pleasure
338183221,1019,HIAQUA,,,,11.25,,,pleasure
338183367,1019,FINALE,,,,14.359999656677198,,,pleasure
338183565,1019,WISHING WELL,,,,14.4200000762939,,,pleasure
338184016,1019,SUZY Q,,,,15.2399997711182,,,pleasure
338184935,1019,TREVALLY IV,,,,11.729999542236301,,,pleasure
338185154,1019,MIBAX,,,,17.6200008392334,,,pleasure
338185291,1019,ENDURANCE,,,,9.44999980926514,,,pleasure
338185499,1019,YELLOW BRICK ROAD,,,,11.729999542236301,,,pleasure
338185711,1019,KARMA,,,,18.6200008392334,,,pleasure
338185744,1019,WAVELENGTH,,,,11.609999656677198,,,pleasure
338185921,1019,FLEUR DE MER,,,,11.520000457763699,,,pleasure
338186093,1019,HOOKONES,,,,14.6899995803833,,,pleasure
338186259,1019,T/T C JEWEL,,,,10.0600004196167,,,pleasure
338186405,1019,FREDDY JOE,,,,11.25,,,pleasure
338186589,1019,COASTAL MOON,,,,12.3400001525879,,,pleasure
338186869,1019,COPACETIC,,,,17.770000457763697,,,pleasure
338187058,1019,SEA WOLF,,,,13.960000038147,,,pleasure
338187169,1019,AEOLUS,,,,10.8199996948242,,,pleasure
338187221,1019,TALIESIN II,,,,12.369999885559098,,,pleasure
338187495,1019,INDEPENDENCE,,,,14.720000267028801,,,pleasure
338187953,1019,COOKIE TOO,,,,12.5,,,pleasure
338188067,1019,FREEDOM,,,,14.4200000762939,,,pleasure
338188156,1019,KING PIN,,,,8.84000015258789,,,pleasure
338188168,1019,BLACK TIE,,,,14.630000114440902,,,pleasure
338188216,1019,SPADEFOOT,,,,,,,pleasure
338189474,1019,SONGBIRD,,,,11.609999656677198,,,pleasure
338189623,1019,KINCORA,,,,8.22999954223633,,,pleasure
338189849,1019,WHISTLER,,,,11.220000267028801,,,pleasure
338189924,1019,DARKSIDE,,,,19.7800006866455,,,pleasure
338190316,1019,LIBERTY,,,,18.5,,,pleasure
338190348,1019,ANDIAMO,,,,16.7600002288818,,,pleasure
338190965,1019,ROYAL CHINOOK,,,,18.5599994659424,,,pleasure
338191064,1019,BAJAMAR,,,,12.1599998474121,,,pleasure
338191387,1019,KNOT 2 FAST,,,,11.520000457763699,,,pleasure
338191421,1019,GAME CHANGER,,,,10.970000267028801,,,pleasure
338191672,1019,TOLLY TIME 3,,,,,,,pleasure
338191988,1019,SEACHELLE,,,,11.979999542236301,,,pleasure
338192444,1019,NO VNE,,,,13.6599998474121,,,pleasure
338192501,1019,TATOOSH,,,,17.6800003051758,,,pleasure
338192533,1019,SHI-ANN,,,,13.720000267028801,,,pleasure
338192627,1019,DIGBINA,,,,,,,pleasure
338192795,1019,JUPITER PEAK,,,,14.4200000762939,,,pleasure
338192853,1019,FISH-A-BULL,,,,14.630000114440902,,,pleasure
338193457,1019,YUAN FEN,,,,11.220000267028801,,,pleasure
338193858,1019,SAPPHIRE,,,,,,,pleasure
338194493,1019,GRACE,,,,9.90999984741211,,,pleasure
338194494,1019,FREELANCE,,,,11.729999542236301,,,pleasure
338194791,1019,CF6168PS,,,,,,,pleasure
338194841,1019,TULLAMORE DAZE,,,,14.4200000762939,,,pleasure
338194845,1019,DEVOCEAN,,,,19.1399993896484,,,pleasure
338195863,1019,FULL HOUSE,,,,21.7000007629395,5.400000095367429,,pleasure
338196926,1019,ATTITUDE,,,,,,,pleasure
338197181,1019,HOT PURSUIT,,,,,,,pleasure
338197183,1019,DREAMCATCHER,,,,16.25,5.09999990463257,,pleasure
338197212,1019,SPLENDIDO,,,,,,,pleasure
338198725,1019,HERON,,,,,,,pleasure
338200886,1019,PORCINI,,,,14.229999542236301,,,pleasure
338201023,1019,NAUTEAK,,,,12.859999656677198,,,pleasure
338201133,1019,BLUE PEARL,,,,14.5699996948242,4.30000019073486,,pleasure
338201396,1019,RAVEN,,,,6.71000003814697,,,pleasure
338201455,1019,RAVEN DANCER,,,,,,,pleasure
338201659,1019,JOURNEY,,,,17.8600006103516,,,pleasure
338201943,1019,PEREGRINATIONS,,,,19.0499992370605,,,pleasure
338203069,1019,THE BLUE JAY,,,,8.86999988555908,3.0,,pleasure
338203362,1019,RELATIVITY,,,,10.0,,,pleasure
338203633,1019,SANS SOUCI,,,,14.1999998092651,,,pleasure
338203843,1019,ODYSSEA,,,,12.710000038147,,,pleasure
338204092,1019,PEER GYNT,,,,,,,pleasure
338204271,1019,PRIME MERIDIAN,,,,12.890000343322802,,,pleasure
338204541,1019,JOY RIDE,,,,12.1899995803833,,,pleasure
338205141,1019,Z-KAT,,,,,,,pleasure
338205318,1019,STARRY NIGHT,,,,3.9600000381469704,,,pleasure
338205376,1019,AVVENTURA,,,,11.029999732971199,3.79999995231628,,pleasure
338205432,1019,CAYENNE,,,,,,,pleasure
338206344,1019,BUSHWOOD II,,,,,,,pleasure
338206426,1019,KAI II,,,,,,,pleasure
338206915,1019,TRIM C,,,,,,,pleasure
338207241,1019,FOREIGN AFFAIR,,,,,,,pleasure
338207691,1019,POST TIME,,,,,,,pleasure
338207729,1019,NEXT ADVENTURE,,,,18.9599990844727,5.5,,pleasure
338207826,1019,ALEGRIA,,,,,,,pleasure
338208124,1019,SUELLEN,,,,10.970000267028801,3.0999999046325697,,pleasure
338208127,1019,DOLPHIN QUEST,,,,11.4899997711182,3.5,,pleasure
338208199,1019,TRIBUTE,,,,11.859999656677198,,,pleasure
338208479,1019,MUSTANG SALLY,,,,,,,pleasure
338208721,1019,MYSTIQUE,,,,,,,pleasure
338208906,1019,RUNAROUND SUE,,,,,,,pleasure
338208968,1019,SAMBA PA TI P-35,,,,,,,pleasure
338208983,1019,ELVIRA,,,,,,,pleasure
338209178,1019,PHOTON,,,,,,,pleasure
338209232,1019,POINT BLUE,,,,,,,pleasure
338209242,1019,SEADUCTRESS,,,,,,,pleasure
338209283,1019,CEILIDH,,,,,,,pleasure
338209286,1019,SEALIFE,,,,,,,pleasure
338209443,1019,PHOENIX,,,,,,,pleasure
338209465,1019,TOBOGGAN,,,,,,,pleasure
338209669,1019,LADY DIANNE,,,,,,,pleasure
338209739,1019,LONGSHOT,,,,,,,pleasure
338209905,1019,MAGPIE,,,,,,,pleasure
338209939,1019,ABOUT TIME,,,,,,,pleasure
338209959,1019,STARBIRD,,,,9.44999980926514,,,pleasure
338210108,1019,MOBIUS,,,,,,,pleasure
338210142,1019,WASABI,,,,14.020000457763699,,,pleasure
338210285,1019,JUNKYARD DOG,,,,,,,pleasure
338210351,1019,LUCILLE,,,,,,,pleasure
338210381,1019,CORY LYNN,,,,,,,pleasure
338210641,1019,AVALANCHE,,,,,,,pleasure
338210844,1019,AIR 2,,,,,,,pleasure
338210857,1019,GRAND CRU 1,,,,,,,pleasure
338210888,1019,SWEETSPOT,,,,,,,pleasure
338211109,1019,THE CLASSIC II,,,,,,,pleasure
338211133,1019,AMIABLE,,,,,,,pleasure
338211203,1019,ATHENA,,,,,,,pleasure
338211452,1019,JOB SITE II,,,,,,,pleasure
338211564,1019,TRUANT,,,,,,,pleasure
338211588,1019,SEA ADDLED,,,,,,,pleasure
338211598,1019,FIVE BROTHERS,,,,,,,pleasure
338211643,1019,SOMEDAY,,,,12.8000001907349,,,pleasure
338211669,1019,MIST,,,,15.8500003814697,4.30000019073486,,pleasure
338211947,1019,AMERICAN DREAM,,,,,,,pleasure
338212105,1019,VALKYRIE,,,,12.5,3.5,,pleasure
338212202,1019,CANARD,,,,,,,pleasure
338212958,1019,LUNASEA,,,,,,,pleasure
338212966,1019,KERMIT,,,,,,,pleasure
338213297,1019,CAT IN THE HATT,,,,,,,pleasure
338213981,1019,VIVACIA,,,,15.029999732971199,4.5,,pleasure
338214063,1019,SEAFARI BLUE,,,,17.6499996185303,,,pleasure
338214134,1019,THE OFFICE,,,,,,,pleasure
338214156,1019,RUBATO,,,,,,,pleasure
338214736,1019,IN THE RED,,,,,,,pleasure
338214949,1019,LIQUIDITE,,,,,,,pleasure
338215148,1019,HECATE RANGER,,,,,,,pleasure
338215225,1019,ZEEPAARD,,,,,,,pleasure
338215663,1019,SANTOSHA,,,,,,,pleasure
338216331,1019,SIERRA MOON,,,,,,,pleasure
338216773,1019,A PASTORAL CALL,,,,,,,pleasure
338217113,1019,ARTISTRY,,,,,,,pleasure
338217326,1019,SERENITY,,,,,,,pleasure
338217478,1019,GRAYT ESCAPE II,,,,,,,pleasure
338217587,1019,VINTAGE LADY,,,,,,,pleasure
338217629,1019,MEI-LI,,,,,,,pleasure
338217678,1019,ELSEWHERE,,,,,,,pleasure
338217689,1019,VESPER,,,,,,,pleasure
338217857,1019,POKKALEGA II,,,,,,,pleasure
338218148,1019,EVOLUTION,,,,,,,pleasure
338218374,1019,WILLIE PEARL,,,,,,,pleasure
338218581,1019,ON THE ROCKS,,,,,,,pleasure
338219101,1019,AETOS,,,,,,,pleasure
338219198,1019,HIGH SEAS,,,,9.44999980926514,,,pleasure
338219736,1019,ROADTRIP,,,,,,,pleasure
338219943,1019,LONG HALL,,,,,,,pleasure
338222046,1019,OCEAN BLUE,,,,,,,pleasure
338223365,1019,REFLECTIONS,,,,25.2700004577637,6.099999904632571,,pleasure
338225013,1019,WHY KNOT,,,,,,,pleasure
338225087,1019,BOATISATTVA,,,,,,,pleasure
338225441,1019,I SEA BLUES,,,,,,,pleasure
338225533,1019,MOONSTRUCK,,,,10.1499996185303,,,pleasure
338225605,1019,EMMA,,,,,,,pleasure
338225606,1019,II DI IV,,,,,,,pleasure
338225715,1019,LILLIAN V,,,,,,,pleasure
338226056,1019,DON'T STOP,,,,,,,pleasure
338226097,1019,STELLA MARIS,,,,,,,pleasure
338226215,1019,ONCE AROUND,,,,,,,pleasure
338226293,1019,NIRVANA,,,,,,,pleasure
338226483,1019,CATS MEOW,,,,,,,pleasure
338226558,1019,SHANNON LEE,,,,,,,pleasure
338226654,1019,CHIN CHIN,,,,,,,pleasure
338226697,1019,ORIANA,,,,,,,pleasure
338226747,1019,SCOOTER,,,,,,,pleasure
338227108,1019,BELLA,,,,,,,pleasure
338227196,1019,OCEAN 11,,,,,,,pleasure
338227743,1019,SI,,,,,,,pleasure
338227811,1019,CONQUEST,,,,,,,pleasure
338227898,1019,GOSIA,,,,,,,pleasure
338228161,1019,FAIRVIEW,,,,,,,pleasure
338228351,1019,TRIUMPH,,,,,,,pleasure
338228449,1019,ALLISON MARIE,,,,,,,pleasure
338228537,1019,NEXT CHAPTER,,,,,,,pleasure
338228661,1019,LEIGH ANN,,,,,,,pleasure
338228823,1019,ANDREW DORIA I,,,,19.659999847412102,,,pleasure
338228851,1019,SANDPIPER,,,,,,,pleasure
338229175,1019,IGUANA,,,,,,,pleasure
338229338,1019,THE I'S HAVE IT,,,,,,,pleasure
338229362,1019,LODOS,,,,,,,pleasure
338229613,1019,OLYMPIAN III,,,,,,,pleasure
338229785,1019,ABUNDANT SEA,,,,,,,pleasure
338229853,1019,PANTHERA,,,,,,,pleasure
338229949,1019,HARVEST MOON,,,,,,,pleasure
338230197,1019,DEFIANCE,,,,,,,pleasure
338230355,1019,XTSEA,,,,,,,pleasure
338230389,1019,GRADY D,,,,,,,pleasure
338234391,1019,SPRAY,,,,,,,pleasure
338236023,1019,GYPSY DRIFTER,,,,,,,pleasure
338236115,1019,NOSNOW,,,,,,,pleasure
338236122,1019,TARA,,,,,,,pleasure
338236605,1019,ALLUSION,,,,,,,pleasure
338236699,1019,KRISTINA,,,,,,,pleasure
338236781,1019,KIMO,,,,,,,pleasure
